modell,struktur,feature_set,status,schneckendrehzahl_mae_mean,schneckendrehzahl_mae_std,schneckendrehzahl_mae_gap,schneckendrehzahl_rmse_mean,schneckendrehzahl_rmse_std,schneckendrehzahl_rmse_gap,schneckendrehzahl_r2_mean,schneckendrehzahl_r2_std,schneckendrehzahl_r2_gap,schneckendrehzahl_median_ae_mean,schneckendrehzahl_median_ae_std,schneckendrehzahl_median_ae_gap,schneckendrehzahl_rmse_normiert_mean,schneckendrehzahl_rmse_normiert_std,schneckendrehzahl_rmse_normiert_gap,schneckendrehzahl_mae_normiert_mean,schneckendrehzahl_mae_normiert_std,schneckendrehzahl_mae_normiert_gap,massetemperatur_mae_mean,massetemperatur_mae_std,massetemperatur_mae_gap,massetemperatur_rmse_mean,massetemperatur_rmse_std,massetemperatur_rmse_gap,massetemperatur_r2_mean,massetemperatur_r2_std,massetemperatur_r2_gap,massetemperatur_median_ae_mean,massetemperatur_median_ae_std,massetemperatur_median_ae_gap,massetemperatur_rmse_normiert_mean,massetemperatur_rmse_normiert_std,massetemperatur_rmse_normiert_gap,massetemperatur_mae_normiert_mean,massetemperatur_mae_normiert_std,massetemperatur_mae_normiert_gap,duesenspalt_mae_mean,duesenspalt_mae_std,duesenspalt_mae_gap,duesenspalt_rmse_mean,duesenspalt_rmse_std,duesenspalt_rmse_gap,duesenspalt_r2_mean,duesenspalt_r2_std,duesenspalt_r2_gap,duesenspalt_median_ae_mean,duesenspalt_median_ae_std,duesenspalt_median_ae_gap,duesenspalt_rmse_normiert_mean,duesenspalt_rmse_normiert_std,duesenspalt_rmse_normiert_gap,duesenspalt_mae_normiert_mean,duesenspalt_mae_normiert_std,duesenspalt_mae_normiert_gap,vakuumniveau_mae_mean,vakuumniveau_mae_std,vakuumniveau_mae_gap,vakuumniveau_rmse_mean,vakuumniveau_rmse_std,vakuumniveau_rmse_gap,vakuumniveau_r2_mean,vakuumniveau_r2_std,vakuumniveau_r2_gap,vakuumniveau_median_ae_mean,vakuumniveau_median_ae_std,vakuumniveau_median_ae_gap,vakuumniveau_rmse_normiert_mean,vakuumniveau_rmse_normiert_std,vakuumniveau_rmse_normiert_gap,vakuumniveau_mae_normiert_mean,vakuumniveau_mae_normiert_std,vakuumniveau_mae_normiert_gap,innenluftdruck_mae_mean,innenluftdruck_mae_std,innenluftdruck_mae_gap,innenluftdruck_rmse_mean,innenluftdruck_rmse_std,innenluftdruck_rmse_gap,innenluftdruck_r2_mean,innenluftdruck_r2_std,innenluftdruck_r2_gap,innenluftdruck_median_ae_mean,innenluftdruck_median_ae_std,innenluftdruck_median_ae_gap,innenluftdruck_rmse_normiert_mean,innenluftdruck_rmse_normiert_std,innenluftdruck_rmse_normiert_gap,innenluftdruck_mae_normiert_mean,innenluftdruck_mae_normiert_std,innenluftdruck_mae_normiert_gap,kuehlwassertemperatur_mae_mean,kuehlwassertemperatur_mae_std,kuehlwassertemperatur_mae_gap,kuehlwassertemperatur_rmse_mean,kuehlwassertemperatur_rmse_std,kuehlwassertemperatur_rmse_gap,kuehlwassertemperatur_r2_mean,kuehlwassertemperatur_r2_std,kuehlwassertemperatur_r2_gap,kuehlwassertemperatur_median_ae_mean,kuehlwassertemperatur_median_ae_std,kuehlwassertemperatur_median_ae_gap,kuehlwassertemperatur_rmse_normiert_mean,kuehlwassertemperatur_rmse_normiert_std,kuehlwassertemperatur_rmse_normiert_gap,kuehlwassertemperatur_mae_normiert_mean,kuehlwassertemperatur_mae_normiert_std,kuehlwassertemperatur_mae_normiert_gap,fit_zeit_sekunden_mean,predict_zeit_sekunden_mean,r2_durchschnitt_alle_y
Ridge,multioutput,original,ok,2.388283128061734,0.1638874353055803,-0.014007778285526573,2.9983886787968586,0.1687376937940328,-0.015740187895112445,0.8304008117084031,0.018386563834001463,0.0034763385578543415,1.9972822593010526,0.24334622664718114,-0.016614361282556445,0.4094533343291552,0.023042446711312295,-0.002149445287796259,0.32613866808599756,0.022380106126684673,-0.001912871258523352,3.358920584150809,0.11531046180177013,-0.009225248400592356,4.184953196070026,0.13071672807162807,-0.0086547446041223,0.4746876002270943,0.029346631768274498,0.0060011444427696126,2.8843412677759117,0.0922833351696779,-0.004054701919892434,0.7217098314551377,0.022542557434939412,-0.0014925410098717284,0.5792576153384799,0.01988569287468255,-0.0015909263870801382,0.11104677608862672,0.0034568660962643358,-0.0010953556871183129,0.1405508610846068,0.0037086022390030227,-0.0011463467192818766,0.9499308172729928,0.00588200902406542,0.0017986807158857365,0.0910167454135898,0.005711060693627945,-0.0005204405693653158,0.22127678589870822,0.005838652124154203,-0.0018047553434449026,0.17482691680211976,0.005442330364686481,-0.0017244774168655441,11.095576545735108,0.426179072272925,-0.05563066449798271,14.023392273825149,0.5290041605878966,-0.07588939852757193,0.36665981162218786,0.03438977399734398,0.010077023167654298,9.175362252357274,0.5722892118902885,-0.021087376072967956,0.7933840898214596,0.029928812962265617,-0.0042935004742240546,0.6277406869102139,0.024111405340013287,-0.003147347179418225,9.298820091917202,0.1941785764429196,-0.038044666370337765,11.622394484764822,0.19348833093373763,-0.04855394332881957,0.5168968485019854,0.03641289424443723,0.007505398559556342,7.87549234590495,0.34119871397142487,-0.01956097121846323,0.692148313800306,0.011522808158970527,-0.002891532381511519,0.5537725169619496,0.011563914341170317,-0.0022656735418715712,1.9629747595020581,0.06832902918420139,-0.008795485414167414,2.469267482379569,0.06988128477270752,-0.010271868038591148,0.26585747775691126,0.04662325661953981,0.009061979639700235,1.671331988541897,0.1290306223302864,-0.0043864322775044595,0.8546832743456731,0.02418788799156878,-0.0035553838826767326,0.6794410515997855,0.02365060845483457,-0.0030443661235095565,0.003235530853271484,0.0004023075103759766,0.5674055611815959
Ridge,multioutput,nur_dn,ok,2.386562222443335,0.16421345036796295,-0.013466050590060785,2.998649548996502,0.16773685317019874,-0.013618645626658044,0.8303441746512977,0.018588289546692414,0.0032660256873217053,1.979247764836692,0.26302521475492313,-0.004197039303811323,0.40948895818733816,0.022905774126647474,-0.0018597321622491059,0.32590366501634815,0.022424626023413895,-0.0018388941211442966,3.3596008175952483,0.11834918231393074,-0.008152106681851734,4.186867814333721,0.1337045282495149,-0.007502945339482814,0.4742152826904064,0.029674621912133582,0.0057111959393306155,2.885955073630117,0.07945308493158748,-0.0002500319729219491,0.722040014078372,0.023057814036812344,-0.0012939091938852787,0.5793749239776774,0.020409730866488555,-0.0014058593402881403,0.1693947860783437,0.006526154918419347,-0.0010451570706681013,0.21215797241473489,0.006832227529016124,-0.0010722157197119164,0.8862984589093881,0.010409610573498347,0.003053011983302212,0.14104708417132691,0.007218804899349265,-0.0011501989077884744,0.33401171559140913,0.010756343550533657,-0.0016880469206453919,0.2666873295699809,0.010274476965001226,-0.00164544703299635,11.219862708181065,0.36385632772397675,-0.049738099924054424,14.14971530672474,0.4815382632504655,-0.06838209269412943,0.35487447725606575,0.03728419715876438,0.009823841054175164,9.235168128757199,0.5172210340355213,0.1014590753549669,0.8005309115407375,0.027243393698418383,-0.003868768933568467,0.6347722711335003,0.020585448638977807,-0.002813970854352421,9.374036544050657,0.24306191531201712,-0.03394923230758451,11.726399706993114,0.2138475991676713,-0.045008840667808414,0.5079679034445235,0.04032131683666603,0.007540133200162891,8.093714804026153,0.2964668651239393,-0.07745798329982634,0.6983421355025465,0.012735263406191527,-0.0026804109269537024,0.558251881397777,0.014475063211183869,-0.0020217782082093683,1.962894992769132,0.06785695276649521,-0.007656019823869764,2.468586506575914,0.0679736759100188,-0.008322935550971966,0.26631028894536596,0.04538279291003425,0.007865258054784219,1.6722538049176159,0.1303720101548887,0.006191239089089251,0.8544475693709097,0.023527610641881896,-0.0028808032583076404,0.6794134420787563,0.02348720946249955,-0.0026499648734752412,0.0012136936187744141,0.00010924339294433593,0.553335097649508
Ridge,multioutput,nur_wandstaerke,ok,2.927093418313698,0.1718535303808878,-0.016736488324854637,3.6364335729165376,0.1947001204900238,-0.016276184726214726,0.7510929288079695,0.019857948391015415,0.004221214349111602,2.583817614791557,0.20752749067480608,-0.011973877460637716,0.4965833355849713,0.026587818348126055,-0.0022226398309975193,0.39971741105372116,0.023467938472515354,-0.002285497873585285,3.4424076768015555,0.10672328178429058,-0.010426826834750713,4.297938333849351,0.11966071213056038,-0.00908195493798214,0.4458845265991286,0.029691420467650713,0.006430067879845902,2.9394368382447738,0.1301448354955688,0.018502187651557644,0.7411945140604835,0.02063590877543077,-0.001566214927738896,0.5936552567797825,0.018404803614341467,-0.0017981427951418993,0.11275156161870059,0.0038066459664483354,-0.0010053524188585738,0.14291504231440552,0.004281699952083217,-0.0010624107176099018,0.9482288807229817,0.006259542282655679,0.001790571236398586,0.0952801939580562,0.0058881672273659764,-0.0017516315378944824,0.22499884366324235,0.0067409107014243025,-0.001672610378071926,0.17751085242393208,0.005993007641574823,-0.0015827804271266455,11.105104534444237,0.4588142292661736,-0.04132466753992148,14.032037634402736,0.5602834937547383,-0.05753378732841341,0.3659856031096316,0.03457750119917313,0.008344523809924398,9.126470168195032,0.6400531305231277,-0.015349750948628227,0.793873207675335,0.03169846504003837,-0.0032550178018433407,0.6282797401223194,0.025957764182559333,-0.002337974514521335,9.335437760438872,0.17247464316199282,-0.03435102754568575,11.644489771918273,0.18369524060775677,-0.03948730219139307,0.5152404241901608,0.03391685354221052,0.006608659057509625,7.946101511856128,0.38824329404397595,-0.11822994240055174,0.6934641541605899,0.010939600372923767,-0.0023515868149308616,0.5559532085187364,0.010271380273175994,-0.002045706315012774,1.9704849841979812,0.0667080598948402,-0.008327112615705845,2.4777046682177657,0.07540090053950402,-0.00979494709947204,0.26067522522623376,0.050493635369417776,0.008967848291500102,1.6628884823710028,0.09254430182817619,0.010230008249981104,0.8576036228578982,0.02609838303123516,-0.003390308064540881,0.6820405526582928,0.02308954516390672,-0.002882249058485331,0.0003328800201416016,0.0008827686309814453,0.5478512647760178
Ridge,multioutput,residualisiert,ok,2.3879863316883214,0.16383925259902157,-0.01411308058307048,2.998372699969994,0.16836821979121466,-0.015767641080818517,0.830399703674483,0.018392164129972213,0.003482277082576757,1.9911793673354807,0.2594003148674834,-0.01189860689603206,0.40945115229585677,0.022991992157681006,-0.002153194234190192,0.32609813822888806,0.02237352640271593,-0.0019272511076559584,3.3589080301428824,0.11546797382401497,-0.009237985681176397,4.184955004331884,0.13087844385160533,-0.008661770529729829,0.4746874706500706,0.029365661068666553,0.006002571447654648,2.8845387145013435,0.0931428944807744,-0.0063165805864286995,0.7217101432962261,0.022570445887412582,-0.0014937526553424618,0.5792554503558576,0.019912856374416078,-0.001593122975714012,0.11104184072889818,0.0034590861417192835,-0.0010970053095677307,0.14055201610311618,0.003730051605635645,-0.001151327973459404,0.9499299088780893,0.005888643875597345,0.001802233904602546,0.09122010782252206,0.005910333545946793,-0.000661405265778181,0.22127860430651758,0.005872421016577939,-0.001812597600017618,0.17481914679964836,0.00544582550174241,-0.0017270745062802628,11.095916040862988,0.42672871417673336,-0.055815992347703514,14.023595067379034,0.5294568503138395,-0.07609395372251093,0.36664513825900913,0.03435258364427944,0.01009185607137647,9.170810314860647,0.5713439083304591,-0.020982577931377477,0.7933955630210983,0.029954424228011856,-0.004305073340045817,0.6277598941054325,0.02414250174900376,-0.00315783224355215,9.299019196199804,0.19371087132442225,-0.03811797087882063,11.622503107933095,0.1931947809402988,-0.048663699771505975,0.516890612934225,0.03637195074681873,0.007511728749883484,7.873169820187831,0.3387318746938932,-0.017969551908038284,0.6921547826344916,0.011505326379872316,-0.002898068705574186,0.5537843742168083,0.011536061104081504,-0.002270039044350969,1.9629819644175839,0.06834102668425628,-0.008800459257506388,2.46928751925302,0.06981874583719781,-0.010292076941990747,0.26584765487661727,0.04657677819696165,0.00907190540794195,1.670980614686325,0.12961712291216806,-0.0037829203245642873,0.8546902096739561,0.024166241498203064,-0.003562378755387785,0.6794435454247101,0.023654761128736455,-0.003046087711284673,0.0009866714477539062,0.00023250579833984376,0.5674000815454157
Ridge,einzeln,original,ok,2.388283128061733,0.16388743530558025,-0.014007778285525685,2.9983886787968586,0.16873769379403294,-0.015740187895112445,0.8304008117084031,0.018386563834001474,0.0034763385578543415,1.9972822593010549,0.24334622664717884,-0.016614361282558665,0.4094533343291551,0.023042446711312326,-0.002149445287796148,0.32613866808599756,0.022380106126684684,-0.0019128712585232965,3.358920584150808,0.11531046180177011,-0.009225248400591024,4.184953196070026,0.13071672807162815,-0.0086547446041223,0.4746876002270944,0.029346631768274522,0.006001144442769557,2.884341267775915,0.09228333516967673,-0.0040547019198955425,0.7217098314551377,0.02254255743493943,-0.0014925410098719505,0.5792576153384797,0.019885692874682535,-0.0015909263870800272,0.1110467760886267,0.003456866096264345,-0.0010953556871182712,0.1405508610846068,0.0037086022390030323,-0.0011463467192818766,0.9499308172729928,0.00588200902406542,0.0017986807158857365,0.09101674541358955,0.005711060693627986,-0.0005204405693649689,0.22127678589870822,0.005838652124154223,-0.0018047553434449026,0.17482691680211976,0.005442330364686491,-0.0017244774168654886,11.095576545735108,0.4261790722729241,-0.05563066449798271,14.023392273825149,0.5290041605878949,-0.07588939852757193,0.366659811622188,0.03438977399734407,0.010077023167654131,9.175362252357276,0.5722892118902901,-0.02108737607297151,0.7933840898214595,0.029928812962265513,-0.0042935004742239435,0.6277406869102137,0.024111405340013253,-0.003147347179418003,9.298820091917204,0.1941785764429193,-0.03804466637033954,11.622394484764822,0.19348833093373644,-0.04855394332881957,0.5168968485019854,0.036412894244437166,0.007505398559556231,7.875492345904954,0.3411987139714236,-0.019560971218471224,0.692148313800306,0.01152280815897045,-0.002891532381511519,0.5537725169619497,0.011563914341170298,-0.0022656735418715712,1.9629747595020586,0.06832902918420158,-0.008795485414167858,2.469267482379569,0.06988128477270752,-0.010271868038591148,0.26585747775691126,0.04662325661953988,0.009061979639700124,1.671331988541897,0.12903062233028637,-0.0043864322775044595,0.8546832743456731,0.02418788799156878,-0.0035553838826767326,0.6794410515997856,0.023650608454834625,-0.0030443661235097785,0.009246253967285156,0.0007349967956542969,0.5674055611815959
Ridge,einzeln,nur_dn,ok,2.386562222443335,0.16421345036796292,-0.013466050590060785,2.9986495489965015,0.16773685317019874,-0.013618645626657155,0.8303441746512977,0.0185882895466924,0.0032660256873217053,1.979247764836692,0.2630252147549237,-0.004197039303811323,0.4094889581873381,0.022905774126647474,-0.0018597321622490504,0.3259036650163482,0.022424626023413892,-0.0018388941211444076,3.3596008175952483,0.11834918231393102,-0.008152106681851734,4.186867814333721,0.1337045282495149,-0.007502945339482814,0.4742152826904064,0.029674621912133606,0.0057111959393306155,2.885955073630117,0.07945308493158748,-0.0002500319729219491,0.722040014078372,0.023057814036812344,-0.0012939091938852787,0.5793749239776773,0.020409730866488594,-0.0014058593402880293,0.1693947860783437,0.006526154918419333,-0.0010451570706681013,0.21215797241473494,0.006832227529016135,-0.001072215719711972,0.8862984589093881,0.010409610573498347,0.003053011983302212,0.1410470841713269,0.0072188048993493585,-0.0011501989077885022,0.33401171559140913,0.010756343550533662,-0.0016880469206453919,0.2666873295699809,0.010274476965001198,-0.00164544703299635,11.219862708181065,0.36385632772397697,-0.04973809992405265,14.14971530672474,0.4815382632504655,-0.06838209269412943,0.35487447725606575,0.03728419715876436,0.009823841054175164,9.2351681287572,0.5172210340355196,0.10145907535496512,0.8005309115407375,0.02724339369841838,-0.003868768933568578,0.6347722711335003,0.02058544863897782,-0.00281397085435231,9.374036544050657,0.2430619153120178,-0.03394923230758451,11.726399706993112,0.21384759916767196,-0.04500884066780664,0.5079679034445235,0.04032131683666607,0.007540133200162891,8.09371480402615,0.2964668651239399,-0.07745798329982456,0.6983421355025465,0.012735263406191527,-0.0026804109269537024,0.558251881397777,0.014475063211183912,-0.0020217782082092572,1.962894992769132,0.06785695276649521,-0.007656019823869764,2.468586506575914,0.06797367591001865,-0.008322935550971966,0.266310288945366,0.045382792910034185,0.007865258054784219,1.6722538049176152,0.13037201015488853,0.006191239089089917,0.8544475693709096,0.02352761064188186,-0.0028808032583075294,0.6794134420787563,0.02348720946249955,-0.0026499648734752412,0.0070819854736328125,0.0012482643127441407,0.553335097649508
Ridge,einzeln,nur_wandstaerke,ok,2.927093418313697,0.17185353038088783,-0.01673648832485375,3.6364335729165376,0.19470012049002383,-0.016276184726214726,0.7510929288079694,0.01985794839101542,0.004221214349111713,2.583817614791556,0.2075274906748059,-0.01197387746063816,0.4965833355849713,0.026587818348126048,-0.0022226398309975193,0.39971741105372116,0.023467938472515357,-0.002285497873585285,3.4424076768015555,0.10672328178429079,-0.010426826834750713,4.297938333849352,0.11966071213056059,-0.009081954937983028,0.44588452659912853,0.029691420467650782,0.006430067879845847,2.939436838244771,0.13014483549556385,0.01850218765156031,0.7411945140604835,0.020635908775430794,-0.001566214927738896,0.5936552567797825,0.01840480361434149,-0.0017981427951418993,0.11275156161870059,0.0038066459664483354,-0.0010053524188585738,0.14291504231440552,0.004281699952083234,-0.0010624107176099296,0.9482288807229817,0.006259542282655679,0.001790571236398808,0.0952801939580562,0.0058881672273660215,-0.0017516315378944547,0.22499884366324235,0.006740910701424335,-0.001672610378071926,0.17751085242393208,0.005993007641574823,-0.0015827804271266732,11.105104534444237,0.45881422926617327,-0.04132466753992148,14.032037634402736,0.560283493754738,-0.05753378732841341,0.3659856031096315,0.03457750119917316,0.008344523809924453,9.126470168195034,0.6400531305231267,-0.015349750948628227,0.793873207675335,0.03169846504003836,-0.0032550178018433407,0.6282797401223194,0.025957764182559313,-0.002337974514521335,9.335437760438872,0.1724746431619935,-0.03435102754568575,11.644489771918273,0.18369524060775672,-0.039487302191394846,0.5152404241901608,0.03391685354221049,0.006608659057509736,7.946101511856126,0.38824329404398045,-0.11822994240055618,0.6934641541605899,0.010939600372923764,-0.0023515868149308616,0.5559532085187364,0.010271380273176037,-0.002045706315012774,1.9704849841979812,0.0667080598948402,-0.008327112615705845,2.4777046682177657,0.07540090053950389,-0.00979494709947204,0.26067522522623365,0.05049363536941774,0.008967848291500158,1.662888482371003,0.09254430182817558,0.010230008249980882,0.8576036228578982,0.026098383031235125,-0.003390308064540659,0.6820405526582928,0.02308954516390672,-0.002882249058485331,0.010107612609863282,0.0003502368927001953,0.5478512647760175
Ridge,einzeln,residualisiert,ok,2.3879863316883214,0.16383925259902185,-0.01411308058307048,2.998372699969994,0.1683682197912148,-0.01576764108081896,0.830399703674483,0.018392164129972213,0.003482277082576757,1.9911793673354836,0.2594003148674824,-0.011898606896036723,0.40945115229585677,0.022991992157681027,-0.0021531942341902477,0.32609813822888806,0.022373526402715966,-0.0019272511076559584,3.3589080301428824,0.11546797382401479,-0.009237985681176397,4.184955004331883,0.1308784438516051,-0.00866177052972894,0.47468747065007066,0.029365661068666598,0.006002571447654592,2.8845387145013404,0.09314289448077055,-0.006316580586425591,0.7217101432962262,0.022570445887412516,-0.0014937526553424618,0.5792554503558576,0.019912856374416053,-0.001593122975714012,0.11104184072889818,0.00345908614171928,-0.0010970053095677307,0.14055201610311618,0.00373005160563563,-0.001151327973459404,0.9499299088780893,0.0058886438755973375,0.001802233904602546,0.09122010782252214,0.005910333545946851,-0.0006614052657783059,0.22127860430651758,0.005872421016577919,-0.001812597600017618,0.17481914679964836,0.0054458255017424025,-0.0017270745062802628,11.095916040862992,0.42672871417673386,-0.055815992347707066,14.02359506737903,0.5294568503138396,-0.07609395372250738,0.3666451382590093,0.03435258364427948,0.010091856071376304,9.170810314860642,0.571343908330462,-0.020982577931370372,0.7933955630210983,0.029954424228011863,-0.004305073340045817,0.6277598941054325,0.02414250174900378,-0.00315783224355215,9.299019196199804,0.193710871324423,-0.03811797087882063,11.622503107933095,0.1931947809402988,-0.048663699771505975,0.516890612934225,0.03637195074681877,0.007511728749883484,7.873169820187831,0.3387318746938996,-0.017969551908038284,0.6921547826344916,0.011505326379872316,-0.002898068705574186,0.5537843742168083,0.011536061104081547,-0.002270039044350969,1.9629819644175839,0.06834102668425646,-0.008800459257505944,2.46928751925302,0.06981874583719781,-0.010292076941990747,0.2658476548766172,0.04657677819696166,0.009071905407942005,1.670980614686325,0.12961712291216806,-0.0037829203245649534,0.8546902096739561,0.024166241498203064,-0.003562378755387785,0.67944354542471,0.0236547611287365,-0.003046087711284562,0.008922004699707031,0.0038997173309326173,0.5674000815454158
RandomForest,multioutput,original,ok,2.9830702121861368,0.13640761873916057,-0.15709552627518564,3.7416023165356203,0.17651252610053358,-0.19588956212144382,0.7366543169439661,0.01628443838064451,0.028533588002788712,2.5114814375559362,0.09294940062698416,-0.14816053730675316,0.5109449468885867,0.02410416063594738,-0.02675024586975422,0.4073614783683439,0.018627523081184053,-0.02145261803328935,3.5456829143471444,0.10862410847035286,-0.1804119815585259,4.42225592402585,0.09479375350166187,-0.23315932749786406,0.4137661984823812,0.018070712292481226,0.06376281643251158,2.9497673836472615,0.13214257613434124,-0.10620636728616573,0.7626335177600815,0.01634751469309851,-0.040209142388664465,0.6114654330925092,0.018732607831724753,-0.031112677896938834,0.14275569433255192,0.008801598597800797,-0.005276483944681193,0.18120801862228464,0.010366266735053408,-0.007175142500760179,0.9170571093846147,0.00934320108973503,0.007700618353534638,0.11867305241984624,0.009543143581979968,-0.003908782731869981,0.28528553742317747,0.016320171695856898,-0.01129621304829792,0.22474797355834292,0.013856830427524421,-0.008307052686232747,11.345603820385927,0.4399023493238404,-1.6901624048065909,14.347802857551917,0.56688353168196,-2.0909691940855826,0.33659817258914443,0.04510284319347493,0.18204370317014013,9.35785170574074,0.5555016302488266,-1.5069412952492112,0.8117378654752233,0.03207186720846013,-0.11829817340207616,0.6418861702466271,0.02488781018270819,-0.09562222428098421,9.63652563586917,0.25558445381832495,-1.2095452980733654,11.983258386518743,0.2756146955714529,-1.5071855251254291,0.48617270141988955,0.0427541108323865,0.12411595866134406,8.26234791234297,0.23276380844461853,-1.0129530230709891,0.7136388372408748,0.016413678527985864,-0.0897574007806452,0.5738838910091625,0.015220817790672803,-0.07203203605108988,2.0358171836426484,0.05161371288126624,-0.09070071390486456,2.5802064148693864,0.05446788997084298,-0.12057399838474891,0.19939824189104258,0.025076612571286586,0.07517738534511528,1.693145466588231,0.09266389699198893,-0.04783013346909293,0.8930823747871681,0.0188528763607733,-0.04173406910178801,0.7046538736289973,0.017864964991150794,-0.0313940809162544,0.5182772636413574,0.042176103591918944,0.5149411234518398
RandomForest,multioutput,nur_dn,ok,2.856460454257621,0.172560745225715,-0.14629999522275172,3.5975893171419493,0.21821537614073874,-0.17723441118577643,0.7561884999836337,0.02387464403402638,0.02532653044879929,2.3718759185417406,0.17305699419228546,-0.11582713678711087,0.491278849826033,0.029799009712966444,-0.024202739668494178,0.39007192951531156,0.023564514169438607,-0.019978404160841623,3.5499928281312108,0.1090409087803292,-0.18965157696888602,4.4189829204146704,0.10913416892667928,-0.23420330847940374,0.4146530609575998,0.020259491195628615,0.06395800800628476,2.9513440167968383,0.15510943057189305,-0.11306159999880361,0.7620690768275533,0.018820569543294922,-0.04038918056422569,0.6122086928148892,0.01880448650452472,-0.03270607847608653,0.1849023089244975,0.008217573089021503,-0.007005927984287702,0.23144194370757593,0.010508930827679477,-0.009473075569559175,0.8644240541271989,0.01598609163972555,0.013179993513602772,0.1557164087040378,0.005302252208706903,-0.004805929804936521,0.3643715095771193,0.016544775455918165,-0.01491397276709544,0.2911016574948883,0.012937367633285481,-0.011029809526871548,11.43060517904948,0.4756211971370985,-1.625921199422942,14.46015550548259,0.612593149236065,-2.013750981890519,0.3252269480171385,0.0606390010526868,0.17838171072639342,9.53069122755339,0.4669867225158726,-1.4558490729698281,0.8180943020332938,0.034657923607020746,-0.11392949428337429,0.646695186799829,0.02690863118011317,-0.09198772919825915,9.772778525503673,0.2625935351163493,-1.224324188541253,12.139190931438835,0.3025319929944185,-1.5017242347106006,0.4727650104813498,0.04377981182023926,0.12543047179262046,8.483596227843547,0.18512332925684016,-1.2051540919479704,0.7229250861437586,0.018016684005711575,-0.08943216462068226,0.5819981576462624,0.01563822952179897,-0.07291216313080617,2.0364750864038053,0.0537046751049589,-0.08982723757604072,2.5765673042452972,0.05323581697962909,-0.12014989219571603,0.20157605035849055,0.026846235407544314,0.07488269957127866,1.6965481692032374,0.08873902940279217,-0.05702267392716043,0.8918227757335633,0.018426421071551728,-0.04158727396156958,0.704881592371547,0.018588706121923954,-0.031091746068324655,0.4922163486480713,0.044967937469482425,0.5058056039875686
